,Aspect,BulkDensity,ClayPercentage,annualPET,aridityIndexThornthwaite,climaticMoistureIndex,continentality,embergerQ,growingDegDays0,growingDegDays5,maxTempColdest,minTempWarmest,monthCountByTemp10,PETColdestQuarter,PETDriestQuarter,PETseasonality,PETWarmestQuarter,PETWettestQuarter,thermicityIndex,OrganicCarbon,PhCaCL,Slope,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
Lagenocarpus guianensis,2.98974903011695,134.443298969072,21.659793814433,1556.89542340218,34.0260637009397,0.196170213592655,2.49893617566596,626.259784454995,109505.106382979,109505.106382979,282.595744680851,215.936170212766,12,112.761276813264,134.338298229461,1523.31542838888,144.64383056316,122.073298190502,665.81914893617,278.484536082474,47.360824742268,0.0107960378085409,253.234042553192,90.4042553191489,75.0212765957447,820.553191489362,314.5,195,119.5,250.340425531915,253.776595744681,262.223404255319,241.659574468085,2128.21276595745,308.531914893617,72.7765957446808,46.5,849.063829787234,258.457446808511,394.627659574468,642
Helichrysum callicomum,3.25301243243169,135.571428571429,22.5510204081633,1393.99091572664,48.7526531219482,-0.454183671851547,11.2642856957961,103.997245087916,65475.5510204082,64634.3724489796,166.826530612245,135.326530612245,10.1020408163265,69.5460205856635,69.4452042871592,3879.84560845823,157.806122993936,155.52928636512,321.780612244898,94.4081632653061,56.7040816326531,0.0207994798410978,151.316326530612,143.84693877551,55.6326530612245,3970.07142857143,262.19387755102,4.71428571428571,257.479591836735,192.642857142857,95.1938775510204,194.775510204082,95.030612244898,750.183673469388,128.581632653061,9.28571428571429,68.5612244897959,355.632653061225,35.4591836734694,349.836734693878,35.9795918367347
Richteria pyrethroides,2.66936380678446,126.632653061224,19.0714285714286,619.309491838728,77.6007140412623,-0.639081633611753,27.967857049436,21.955918385058,8313.94897959184,5512.77551020408,-121.928571428571,52.2857142857143,1.6530612244898,5.34551020016019,32.2786734450837,4240.55140654895,108.771224586331,61.313775588055,-222.329081632653,133.581632653061,71.5102040816327,0.0984261989859598,-17.5816326530612,100.938775510204,25.7448979591837,9624.44897959184,175.826530612245,-209.357142857143,385.183673469388,5.59183673469388,-43.5612244897959,100.755102040816,-147.040816326531,222.918367346939,35.8979591836735,5.97959183673469,49,94.6632653061225,25.7142857142857,52.6428571428571,48.3367346938776
Calliandra brevipes,3.20095271581882,126.836734693878,33.3775510204082,1342.7430669045,19.1465306573985,0.105102040310751,8.59897961421889,271.081736350546,80616.6734693878,80616.6734693878,197.979591836735,177.142857142857,12,67.5318363345399,86.7322444915771,3676.92009875239,149.068877395318,129.793060419511,466.311224489796,184.438775510204,50.4591836734694,0.017308125717835,186.438775510204,106.510204081633,54.6836734693878,2968.51020408163,282.367346938775,89.0714285714286,193.295918367347,201.591836734694,164.459183673469,221.84693877551,147.65306122449,1520.77551020408,187.010204081633,80.6326530612245,27.765306122449,515,271.224489795918,489.112244897959,289.928571428571
Leipoldtia schultzei,3.32059090246199,137.316326530612,19.4285714285714,1454.1416126598,83.8208081023862,-0.833131313022941,10.9843434420499,32.9111112633137,72618.1818181818,72618.1818181818,176.40404040404,143.747474747475,11.5151515151515,61.4586868671456,170.338383221867,5154.7419039023,176.922221482402,74.0812118222015,387.252525252525,52.3673469387755,64.2959183673469,0.0205680954184535,167.89898989899,143.878787878788,56.6161616161616,3881.36363636364,297.525252525253,44.7272727272727,252.79797979798,137.252525252525,201.464646464646,215.333333333333,116.737373737374,237.929292929293,34.5050505050505,8.38383838383838,46.7171717171717,93.6464646464647,31.4545454545455,37.040404040404,86.6868686868687
Amischotolype hispida,2.80031242834197,120.252525252525,29.010101010101,1398.76474584714,24.7464644096114,0.269090908814711,6.94444447936434,613.06029996005,99462.7272727273,99462.7272727273,233.121212121212,218.454545454545,11.7272727272727,93.6700000570278,103.23141460226,1999.51100482363,134.830100550796,124.276868492666,569.944444444444,339.89898989899,54.1515151515151,0.0374739063156691,229.969696969697,85.3838383838384,63.6767676767677,2469.9797979798,302.888888888889,147.262626262626,155.626262626263,250.141414141414,202.808080808081,256.969696969697,194.929292929293,2121.18181818182,306.232323232323,86.0505050505051,49.3636363636364,839.828282828283,286.666666666667,673.424242424242,414.787878787879
Crassula sarcocaulis subsp. rupicola,2.99813855762027,132.686868686869,23.1919191919192,1367.4800003986,48.6934693394875,-0.361632651554383,10.1377550971751,135.248469994993,66895.1326530612,65552.9387755102,171.714285714286,137.061224489796,10.3265306122449,70.5410202960579,73.4896938557527,3626.93959761639,153.030816292276,148.553570805764,343.255102040816,100.474747474747,58.1414141414141,0.0303981569907676,154.673469387755,135.387755102041,56.7959183673469,3568.36734693878,259.061224489796,20.8775510204082,238.183673469388,190.591836734694,106.918367346939,194.102040816327,104.275510204082,864.367346938776,148.84693877551,11.5918367346939,68.8673469387755,418.571428571429,44.1836734693878,389.326530612245,47.8469387755102
Dioscorea praehensilis,3.43754278450292,131.387755102041,25.2142857142857,1653.31656284525,60.3073738753194,-0.166363634131473,3.65202021598816,329.407675772002,103213.636363636,103213.636363636,271.585858585859,196.787878787879,12,121.35676775075,137.190302916247,1531.50898110746,156.48080814246,134.935251640551,619.863636363636,181.377551020408,53,0.0172336515560699,238.707070707071,109.121212121212,71.1414141414141,1174.62626262626,318.010101010101,163.050505050505,154.959595959596,237.40404040404,234.020202020202,252.828282828283,223.070707070707,1397.28282828283,250.444444444444,16.040404040404,71.5555555555556,643.161616161616,73.5959595959596,280.676767676768,360.737373737374
Pelargonium myrrhifolium,3.05682261258533,135.061224489796,20.7857142857143,1317.99824382349,71.142989876344,-0.565257733706961,10.2015463888031,88.2317524939468,69621.7731958763,69621.7731958763,168.783505154639,143.556701030928,11.2989690721649,55.2991755770654,143.250207016149,4762.24289223582,161.171341335651,73.5256702383769,376.237113402062,63.9591836734694,62.734693877551,0.0286951275351881,160.938144329897,127.257731958763,54.8659793814433,3624.34020618557,279.010309278351,49.2577319587629,229.752577319588,138.773195876289,184.59793814433,205.659793814433,113.896907216495,549.525773195876,81.639175257732,18.0412371134021,49.0309278350515,228.474226804124,63.0103092783505,88.5154639175258,199.567010309278
Musa acuminata subsp. truncata,3.0263404625367,127.617021276596,24.1382978723404,1485.31379523026,41.4609472877101,0.109052632415765,6.00999999830597,475.318208634226,95205.2210526316,95036.8263157895,241.8,194.284210526316,11.9052631578947,98.5516841286107,122.255578312121,2357.80148443925,147.705473648874,128.829999943783,555.3,283.378947368421,55.8723404255319,0.0276553367410702,220.126315789474,104.652631578947,64.9894736842105,2088.75789473684,304.010526315789,133.315789473684,170.694736842105,232.852631578947,208.705263157895,244.336842105263,191.557894736842,1909.47368421053,298.557894736842,56.8947368421053,56.8842105263158,797.073684210526,200.515789473684,529.768421052632,329.473684210526
Gazania lichtensteinii,3.2421053943038,135.08,20.63,1528.48340820313,89.4329000091553,-0.894399999380112,12.7004999637604,19.7517000436783,74345.55,74180.805,175.37,153.04,11.39,65.6342999649048,134.262299995422,5312.11278076172,186.712000427246,113.392100219727,379.685,59.31,66.91,0.0134771733920206,171.94,151.04,54.58,4456.54,310.54,34.04,276.5,174.78,165.93,225.96,112.45,161.5,27.04,4.93,48.66,68.51,18.27,40.83,38.41
Pleiacanthus spinosus,3.03020642824471,144.41,18.69,1091.36269897461,77.6909002304077,-0.666399998962879,21.9224999427795,33.528099937439,27254.34,18858.3,37.22,93.93,4.7,26.8107001590729,142.136499195099,5997.15099609375,171.599599990845,67.5725998687744,53.5,124.48,65.07,0.0401387825317215,74.28,160.82,41.7,7556.31,289.34,-92.4,381.74,41.78,138.39,174.67,-18.5,349.88,46.2,13.13,31.28,125.67,50.65,64.62,110.6
Aphanocalyx microphyllus subsp. microphyllus,3.56862795763478,131.27,23.69,1556.26169311523,56.4021998405457,0.197999999783933,2.83699999928474,566.433300170898,104078.52,104078.52,265.82,200.59,12,116.32989982605,120.301500167847,1125.60239685059,142.065400009155,130.469599380493,624.45,189.78,46.43,0.0113068360699298,240.71,92.85,75.16,909.26,302.66,179.55,123.11,240.96,230.94,249.64,226.78,2013.93,335.38,22.65,59.17,825.66,108.3,588.44,246.01
Archidendron lucidum,3.33235373654786,127.255102040816,29.765306122449,1183.19888891355,26.3584847064933,0.336565656117117,13.3540403674347,361.518989678585,89993.1515151515,89803.4848484848,173.424242424242,232.49494949495,11.5454545454545,63.4677775989879,70.1783836827134,2911.94393026949,129.90161610613,119.726262102223,479.828282828283,159.448979591837,58.0612244897959,0.0248087309319303,208.191919191919,73.2424242424242,35.4242424242424,4789.06060606061,306.909090909091,98.4343434343434,208.474747474747,250.171717171717,156.848484848485,263.878787878788,143.020202020202,2040.84848484848,329.868686868687,67.020202020202,57.6161616161616,887.666666666667,222.787878787879,798.656565656566,255.50505050505
Drosanthemum hispidum,3.3301583038301,138.06,18.31,1405.584754264,77.7256436489596,-0.748118809913055,10.7282178519976,50.7488121372638,72739.603960396,72683.3762376238,179.326732673267,148.673267326733,11.4356435643564,61.0183167788062,133.075347182774,4862.7964398979,170.358217900342,98.8802973681157,390.089108910891,59.61,63.76,0.0178093585818715,168.178217821782,137.841584158416,55.9009900990099,3771.45544554455,290.60396039604,45.1287128712871,245.475247524752,161.029702970297,175.138613861386,214.306930693069,118.257425742574,340.207920792079,47.7326732673267,13.3069306930693,42.3762376237624,127.980198019802,47,71.5148514851485,96.8910891089109
Fibigia clypeata,3.17855364656666,130.168316831683,26.5841584158416,1000.2178235951,67.3966334503476,-0.230891088743021,19.2826733069845,92.04772221688,48536.7623762376,37212.4752475248,56.7623762376238,149.019801980198,6.63366336633663,27.5957427166476,128.144553080644,5036.1575117961,148.319404526512,37.3851484260937,164.009900990099,161.059405940594,67.3861386138614,0.065533241311375,114.39603960396,101.712871287129,34.1584158415842,6792.0198019802,275.128712871287,-18.3663366336634,293.49504950495,54.5049504950495,171.059405940594,201.188118811881,28.7128712871287,755.495049504951,123.257425742574,21.4950495049505,52.2277227722772,327.089108910891,76.5049504950495,87.0792079207921,306.386138613861
Parkia multijuga,3.27500044441976,119.653465346535,34.1980198019802,1660.08306703473,22.9371284352671,0.342178214378286,1.6316831702053,750.80623573832,111267.089108911,111267.089108911,297.693069306931,212.831683168317,12,127.294554530984,139.477228296865,1100.71613999168,148.595940467155,134.340394501639,678.168316831683,235.50495049505,46.7227722772277,0.00435509760744494,257.39603960396,98.9207920792079,80.6831683168317,496.29702970297,320.207920792079,196.762376237624,123.445544554455,255.227722772277,257.089108910891,262.930693069307,250.683168316832,2644.08910891089,332.683168316832,110.554455445545,36.4356435643564,932.079207920792,374.079207920792,540.108910891089,658.475247524752
Niphogeton dissecta,2.72811256612048,101.352941176471,15.9313725490196,978.81028657801,21.2773530997482,0.178725488356077,1.45686274299435,416.676765778485,35719.2352941177,30252,117.009803921569,38.5,3.33333333333333,72.0119611702713,79.3794118095847,756.978725657744,88.1384315864713,79.5968627555698,151.519607843137,453.686274509804,52.2647058823529,0.0551215224173468,82.4803921568627,94.3921568627451,83.2058823529412,471.392156862745,140.852941176471,27.4607843137255,113.392156862745,82.9019607843137,78.9117647058823,86.4607843137255,75.156862745098,1266.43137254902,160.950980392157,53.8529411764706,31.9607843137255,445.647058823529,195.480392156863,325.862745098039,310.43137254902
Syncarpha milleflora,3.11739194435844,134.50495049505,22.1089108910891,1335.71989637318,71.1817822597995,-0.628019799690435,10.2945544743302,76.6253466842198,68227.6633663366,68227.6633663366,168.059405940594,137.811881188119,10.7920792079208,55.9768317949654,144.056138406886,4823.29307510829,163.526039501228,78.076633566677,365.480198019802,58.6039603960396,63.5841584158416,0.0319037592950432,157.70297029703,133.316831683168,55.9009900990099,3647.60396039604,279.19801980198,42.6732673267327,236.524752475248,136.772277227723,182.019801980198,202.861386138614,110.277227722772,475.643564356436,63.7821782178218,20.039603960396,40.1584158415842,177.50495049505,70.4455445544555,87.1188118811881,155.871287128713
Adenophora liliifolia,3.21926502311471,127.421568627451,17.3725490196078,726.014216404335,39.6994117451649,-0.120294117478325,28.5426468755685,73.6895100649665,22082.1764705882,17972.2352941176,-59.6960784313725,131.803921568627,4.7843137254902,7.99686279615351,21.4890196130556,5214.87672813266,128.69392043469,125.939312701132,14.2132352941176,183.411764705882,58.8235294117647,0.0191482067491208,49.3823529411765,93.5980392156863,24.7843137254902,10215.7941176471,244.411764705882,-135.058823529412,379.470588235294,171.578431372549,-50.4705882352941,176.333333333333,-84.5098039215686,677.941176470588,97.6274509803922,28.0980392156863,36.5980392156863,259.196078431373,95.2549019607843,252.823529411765,114.862745098039
Acacia confusa,3.38473903333925,127.29702970297,31.2079207920792,1209.0228397145,26.8952941053054,0.343529410185475,11.9284313449673,390.054606344186,90838.4117647059,90710.6176470588,185.5,227.921568627451,11.6274509803922,67.4321566937017,75.4655883265477,2792.25860476026,128.74284325394,120.237744911044,495.490196078431,206.326732673267,58.7623762376238,0.0215301063744189,210.009803921569,76.4901960784314,40.1862745098039,4296.54901960784,303.401960784314,106.5,196.901960784314,248.696078431373,166.441176470588,260.196078431373,152.098039215686,2082.61764705882,341.323529411765,69.7156862745098,56.7156862745098,911.990196078431,232.019607843137,836.098039215686,273.56862745098
Salvia cuspidata,2.83649140891462,116.28431372549,15.2647058823529,1399.96461097867,67.2643134921205,-0.668137253207319,12.3637254787426,60.5293136168929,63893.0588235294,62631.1029411765,158.78431372549,135.754901960784,9.49019607843137,64.6539216509052,67.3937255260991,4541.04086423388,169.594019871132,160.994117718117,311.661764705882,77.7352941176471,57.5196078431373,0.0437618246103757,147.78431372549,146.009803921569,53.843137254902,4326.28431372549,279.245098039216,8.11764705882353,271.127450980392,194.745098039216,94.6078431372549,201.205882352941,90.0392156862745,467.176470588235,85.3333333333333,6.04901960784314,79.0098039215686,234.401960784314,21.5980392156863,223.098039215686,23
Flaveria pringlei,3.32511990616839,129.631067961165,15.9805825242718,1747.97543068302,70.5568927283426,-0.57747572443439,5.41990289178867,110.917572539987,85489.1650485437,85489.1650485437,259.805825242718,141.359223300971,12,117.172814896963,126.009125422506,2388.01086544296,173.926990249782,155.738349544192,500.703883495146,351.378640776699,58.8640776699029,0.0391090061488444,197.650485436893,161.019417475728,69.4757281553398,1749.91262135922,308.883495145631,79.0485436893204,229.834951456311,207.815533980583,176.174757281553,218.553398058252,173.135922330097,738.796116504854,163.466019417476,3.9126213592233,95.9223300970874,411.087378640777,17.9320388349515,247.174757281553,23.2330097087379
Euphorbia misera,3.32245006761514,143.388349514563,13.9223300970874,1595.01631594167,89.2552425051198,-0.88699029140102,11.7296117023357,23.0472816263588,83745.2621359223,83745.2621359223,213.174757281553,182.446601941748,11.9320388349515,80.9204857094774,172.726213918149,4321.111678929,176.143300769399,105.619417986824,472.881067961165,159.990291262136,63.6019417475728,0.023425152137861,193.650485436893,154.572815533981,57.8349514563107,4132.36893203883,331.970873786408,66.3203883495146,265.650485436893,173.815533980583,209.087378640777,251.349514563107,144.611650485437,171.174757281553,35.3106796116505,0.184466019417476,78.5339805825243,93.0776699029126,3.10679611650485,34.7378640776699,77.4563106796116
Diplotropis martiusii,3.16073899269104,130.950980392157,23.8529411764706,1655.95607742609,19.2130392361067,0.372745096537412,1.6245097979611,801.88921251484,114438.705882353,114438.705882353,299.460784313725,223,12,127.147059047923,143.777450262331,1110.2418607824,148.356078353583,131.566371543735,701.196078431373,208.990196078431,46.3529411764706,0.00308336591726402,264.71568627451,94.0392156862745,82.5,505.56862745098,324.411764705882,210.774509803922,113.637254901961,261.529411764706,267.058823529412,270.264705882353,257.539215686275,2704.8137254902,342.745098039216,114.490196078431,34.5196078431373,957.950980392157,397.696078431373,461.950980392157,837.823529411765
Vitellaria paradoxa,2.83243785789508,137.611650485437,19.8446601941748,1846.90533388008,67.8509709626726,-0.400194173154322,5.12233011930892,212.194952511093,116657.126213592,116657.126213592,299.757281553398,233.553398058252,12,136.547475425942,158.37087420121,1803.09660976373,177.238155327954,136.890874177507,713.650485436893,135.805825242718,55.5922330097087,0.00612901890417561,269.854368932039,119.631067961165,66.3398058252427,1634.79611650485,365.300970873786,182.990291262136,182.31067961165,257.339805825243,266.699029126214,292.466019417476,250.320388349515,1094.23300970874,227.067961165049,3.79611650485437,86.5728155339806,579.961165048544,22.4368932038835,167.446601941748,388.961165048544
Myrrhidendron donnell-smithii,3.23594719580576,72.4519230769231,46.1153846153846,1084.05096142109,31.0098078434284,0.619807697832584,1.73221154510975,946.104616605318,56620.5576923077,56620.5576923077,163.317307692308,93.0865384615385,11.3365384615385,81.3784608107347,93.3173067386334,913.420965341421,97.0841341752272,90.5454809482281,298.658653846154,916.163461538462,47.3557692307692,0.0853176328773592,130.817307692308,84.3269230769231,78.2884615384615,579.423076923077,184.038461538462,77.2019230769231,106.836538461538,132.346153846154,126.625,136.365384615385,122.028846153846,2897.10576923077,433.826923076923,55.5384615384615,53.8269230769231,1157.03846153846,202.375,830.855769230769,401.75
Artemisia maritima,3.86330016938651,127.465346534653,17.5445544554455,554.628844921406,36.7984616756439,0.150769231142476,17.1451924305696,100.58942259275,31151.9423076923,18549.4038461538,22.5480769230769,131.240384615385,5.01923076923077,8.74124996020244,29.2344230963634,3833.65778057392,96.6412500234751,65.6718267844274,68.7620192307692,356.49504950495,60.8019801980198,0.00386249489241802,78.6730769230769,61.2115384615385,25.5769230769231,6259.42307692308,201.701923076923,-32.7788461538462,234.480769230769,139.509615384615,23.6634615384615,159.701923076923,1.68269230769231,663.548076923077,73.6442307692308,34.5865384615385,23.2596153846154,212.384615384615,114.086538461538,190.384615384615,143.682692307692
Sedum praealtum,2.62730668824362,122.326923076923,25.0576923076923,1275.30778914232,52.7741348376641,-0.181923078193974,7.59663459715935,196.68038555292,63940.1538461538,63884.1490384615,169.413461538462,119.480769230769,10.6923076923077,70.6468268724588,108.194039088029,3116.4171057481,140.424135354849,105.651923381365,339.783653846154,389.451923076923,58.2596153846154,0.0458167003697446,147.788461538462,121.884615384615,60.1057692307692,2627.38461538462,251.307692307692,46.75,204.557692307692,148.894230769231,146,179.817307692308,112.730769230769,1055.63461538462,178.307692307692,31.8557692307692,56.2211538461538,469.336538461538,110.182692307692,280.038461538462,163.817307692308
Senecio arenarius,3.27436210571424,137.417475728155,17.1553398058252,1428.92602242775,80.765145607365,-0.748737866511044,10.9325242875849,52.4479610572741,74174.1553398058,74174.1553398058,179.436893203883,153.194174757282,11.5533980582524,63.0003885065468,148.581068020422,4839.52620363698,171.530194625114,89.5188348640516,396.203883495146,56.3106796116505,63.3883495145631,0.0167836182758354,171.504854368932,136.388349514563,55.2427184466019,3870.60194174757,294.223300970874,48.9611650485437,245.26213592233,156.543689320388,187.52427184466,218.320388349515,120.223300970874,330.106796116505,52.5339805825243,9.25242718446602,54.1359223300971,143.398058252427,33.495145631068,64.3883495145631,108.174757281553
Pelargonium zonale,3.29843521474841,127.533980582524,22.1165048543689,1292.94873935736,53.3228156265703,-0.384271844299239,8.5805825400121,171.824952153326,68389.8786407767,68035.572815534,176.504854368932,138.446601941748,10.7378640776699,65.988640877807,95.3282524590353,3667.78931967726,147.185534282795,112.318058199095,369.097087378641,255.68932038835,62.5339805825243,0.0362348439409695,158.291262135922,122.78640776699,60.3495145631068,2986.53398058252,263.533980582524,52.5825242718447,210.95145631068,165.970873786408,147.961165048544,195.446601941748,119.174757281553,816,110.398058252427,30.1165048543689,39.378640776699,298.446601941748,107.077669902913,225.242718446602,176.21359223301
Arctotis stoechadifolia,4.07463519039907,133.539215686275,20.0098039215686,1201.38157205021,61.7770581292171,-0.359117646318148,10.7549019093607,135.452744876637,70590.3529411765,70331.8676470588,155.852941176471,160.441176470588,11.2941176470588,48.6761766976001,129.010979802001,4516.0498046875,147.965294183469,71.9312751620424,381.558823529412,106.960784313725,60.4313725490196,0.0129005533434745,163.333333333333,104.009803921569,48.7058823529412,3791.16666666667,274.656862745098,63.421568627451,211.235294117647,145.725490196078,185.980392156863,211.137254901961,114.460784313725,766.392156862745,110.803921568627,28.9313725490196,46.2843137254902,306.039215686275,100.117647058824,150.313725490196,251.009803921569
Phleum montanum,2.86838855823078,132.622641509434,23.4245283018868,955.193490082363,57.7934903811734,-0.202264151500784,19.6528301059075,88.4435847660281,41196,30232.2169811321,37.9622641509434,129.396226415094,5.84905660377358,24.0018868356381,122.20339577153,5103.49508494251,146.739244353096,44.259434106215,107.629716981132,145.330188679245,62.8867924528302,0.0470829897624726,97.7452830188679,104.547169811321,34.188679245283,6871.57547169811,263.707547169811,-37.9622641509434,301.669811320755,57.4245283018868,154.830188679245,185.660377358491,10.4150943396226,750.330188679245,104.311320754717,26.4245283018868,37.7924528301887,283.877358490566,94.8584905660377,127.801886792453,236.462264150943
Chrysanthemum zawadskii,2.5692781492055,123.906542056075,18.2336448598131,713.8316841482,42.9047664793852,-0.21261682082838,37.7761682349945,73.3385037573698,18283.2056074766,15863.6495327103,-143.990654205607,117.738317757009,3.8785046728972,8.32205597347815,14.8673831267613,5227.10066579658,128.955700883241,122.969719815477,-8.58177570093458,310.85046728972,56.9056603773585,0.0220224726554874,-3.37383177570093,121.392523364486,25.7943925233645,13364.8504672897,239.457943925234,-254.719626168224,494.177570093458,154.523364485981,-150.943925233645,161.504672897196,-181.953271028037,667.728971962617,134.504672897196,16.3831775700935,79.4859813084112,346.130841121495,55.8878504672897,311.485981308411,67.392523364486
Boscia angustifolia,3.32314288720059,135.342857142857,21.2857142857143,1827.21971159161,75.9368870933101,-0.584433962995151,7.03962265657929,124.179245570921,106392.905660377,106392.905660377,282.132075471698,212.009433962264,12,129.813396597808,139.363585058248,2265.28084866506,177.731037643721,151.828396059432,638.801886792453,129.180952380952,58.6,0.0109509448263382,246.075471698113,132.179245283019,62.0283018867925,2274.64150943396,348.009433962264,133.283018867925,214.72641509434,252.066037735849,222.330188679245,272.905660377359,215.056603773585,737.5,185.320754716981,2.38679245283019,110.169811320755,476.028301886792,10.5377358490566,201.745283018868,47.0094339622642
Afzelia africana,2.90043936775259,135.084112149533,21.1308411214953,1801.09467636536,65.6572897189131,-0.299065419759984,4.5355140494409,264.962150056786,115243.906542056,115243.906542056,296.663551401869,227.953271028037,12,134.569159249279,156.989627018153,1727.6234587197,171.679065383483,134.679907112478,702.285046728972,156.878504672897,54.1028037383178,0.00541401711169148,266.588785046729,115.065420560748,67.0467289719626,1442.78504672897,356.822429906542,183.92523364486,172.897196261682,255.897196261682,265.03738317757,286.168224299065,249.093457943925,1269.40186915888,260.401869158879,7.14018691588785,82.4299065420561,662.607476635514,38.214953271028,191.542056074766,439.205607476636
Ulex minor,3.96354980543986,113.897196261682,18.2429906542056,896.310559424284,54.8335515138145,0.103738318589107,13.1598130431131,175.858504429042,55271.2710280374,51030.0841121495,99.0747663551402,144.065420560748,8.11214953271028,27.5433645604927,120.274672891492,4298.73505037967,121.705046751789,37.7505609209292,258.981308411215,668.757009345794,52.7570093457944,0.0255019401403272,127.710280373832,85.785046728972,38.9065420560748,4678.56074766355,250.467289719626,32.196261682243,218.271028037383,90.1401869158879,172.81308411215,188.990654205607,69.5700934579439,1062.63551401869,145.738317757009,27.5327102803738,41.5233644859813,402.018691588785,111.289719626168,120.981308411215,388.953271028037
Eriogonum marifolium,3.25256510242106,121.03738317757,14.4018691588785,877.640093937098,65.9957008005303,0.229626167234834,16.8995326300648,156.336448277268,18343.3457943925,12330.6168224299,23.7943925233645,56.411214953271,3.21495327102804,21.0523364878146,136.364018449159,5021.09739613756,133.81971983152,21.1915888385238,5.1214953271028,216.691588785047,51.5514018691589,0.0449357860826095,51.2990654205607,130.794392523364,42.2336448598131,6033.48598130841,234.317757009346,-71.1214953271028,305.439252336449,-11.2336448598131,130.130841121495,132.551401869159,-18.392523364486,1298.26168224299,219.14953271028,18.5700934579439,63.4859813084112,618.158878504673,88.2710280373832,91.0654205607477,578.598130841121
Lesia savannarum,3.16556913478093,137.203703703704,16.7407407407407,1540.06538334599,19.9433333255627,0.308888887400153,1.56944444554823,706.36722056071,101537.5,101537.5,272.87962962963,192.5,12,120.415833720454,131.72546337269,928.597967642325,135.71509248239,123.572685241699,613.777777777778,187.259259259259,50.3148148148148,0.0260068060694418,234.824074074074,93.7685185185185,82.4444444444444,463.157407407407,293.601851851852,180.37962962963,113.222222222222,233.611111111111,235.5,240.074074074074,228.37037037037,2352.36111111111,328.101851851852,97.8425925925926,38.5833333333333,900.62962962963,345.851851851852,439.342592592593,480.75
Xanthorhiza simplicissima,3.24176051815815,144.046728971963,14.1869158878505,1231.95601569282,24.7779628203975,0.121481481525633,21.3916667125843,150.15879588657,60182.7916666667,51737.5833333333,87.1018518518518,181.768518518519,7.90740740740741,41.6287037266625,103.037685623875,5128.7154812283,164.031944840043,89.8400001525879,224.81712962963,189.654205607477,46.5233644859813,0.0114782093485565,140.657407407407,128.574074074074,38.1666666666667,7492.08333333333,304.351851851852,-28.8333333333333,333.185185185185,107.898148148148,159.518518518519,234.361111111111,40.8981481481481,1423.27777777778,154.435185185185,88.4259259259259,15.0833333333333,415.361111111111,292.62037037037,340.222222222222,379.37037037037
Launaea arborescens,3.15437591955066,132.666666666667,22.0571428571429,1143.187562176,77.7384117340373,-0.759158875897666,13.3364485713923,41.2257945025079,76829.214953271,76774.1214953271,160.084112149533,197.953271028037,11.5420560747664,49.6289721337434,146.884859602028,4082.86673116238,137.114766415034,62.7188785945144,405.684579439252,168.857142857143,71.352380952381,0.027683394709602,177.579439252336,93.7289719626168,41.0934579439252,4640.38317757009,300.953271028037,72.0280373831776,228.92523364486,152.14953271028,234.570093457944,240.233644859813,121.439252336449,273.130841121495,44.3177570093458,2.35514018691589,60.7383177570093,113.878504672897,15.8598130841121,29,91.2242990654206
Fouquieria diguetii,3.49164149781753,133.504672897196,18.9065420560748,1671.37183961081,89.8573394215435,-0.897798160894201,11.850917439942,22.8673394579406,94486.2935779816,94486.2935779816,231.504587155963,214.642201834862,12,90.6683488898321,173.92724735365,4118.98137363819,175.101651252957,141.87174357843,542.862385321101,126.14953271028,68,0.0138054202483357,218.467889908257,144.48623853211,56.2018348623853,4236.07339449541,347.43119266055,92.9724770642202,254.45871559633,241.302752293578,220.284403669725,275.981651376147,167.229357798165,169.825688073395,45.2844036697248,0.36697247706422,89.8990825688073,104.816513761468,2.6605504587156,96.5871559633027,40.8807339449541
Polygala calcarea,3.30758592633733,122.908256880734,28.1834862385321,871.670456072606,43.9995412564059,-0.126330274695513,16.2683486151039,104.822935751819,43360.4311926606,31267.7889908257,61.394495412844,130.54128440367,5.63302752293578,24.2816513743969,88.7918343675246,4472.0232963912,125.114587486337,76.2366056967219,152.004587155963,605.51376146789,67.4770642201835,0.0341549563443685,101.009174311927,93.7889908256881,35.9724770642202,5748.92660550459,245.43119266055,-10.9174311926606,256.348623853211,103.174311926605,119.697247706422,177.165137614679,31.1467889908257,747.266055045872,85.5045871559633,39.6422018348624,21.9357798165138,229.302752293578,144.247706422018,163.669724770642,179.266055045872
Camphorosma lessingii,3.24273860153671,131.536363636364,28.9363636363636,992.994999001243,65.3019093773582,-0.524272724376483,21.0336363619024,55.0398183735934,46445.8227272727,39580.8818181818,47.0454545454545,150.527272727273,6.61818181818182,24.2451816147024,102.549455144189,5357.93208673651,148.873999717019,91.1599089709195,172.765909090909,153.445454545455,72.8181818181818,0.0172310766765105,111.481818181818,107.054545454545,33.9545454545455,7357.31818181818,282.881818181818,-34.4727272727273,317.354545454545,120.036363636364,131.872727272727,205.454545454545,17.2545454545455,461.354545454545,59.2181818181818,20.4272727272727,32.9727272727273,155.454545454545,76.2,93.2272727272727,116.727272727273
